date,headline,paper,headline_prep,cluster_label,tsne_x,tsne_y,Cluster Name
2023-09-14 00:00:00,Das bedeutet der FLÜCHTLINGS-STOPP!,bild,bedeutet FLÜCHTLINGS STOPP,34,-11.596263,-21.286806,miscellaneous
2023-09-14 00:00:00,Nächstes Umfrage-Debakel für Faeser,bild,Nächstes Umfrage Debakel Faeser,9,-5.357836,7.81755,Faeser
2023-09-14 00:00:00,Grenzübergreifend gegen Judenhass,bild,Grenzübergreifend Judenhass,30,32.558464,-14.576267,miscellaneous
2023-09-14 00:00:00,Stadt nimmt Corona-Bußgeld ZURÜCK!,bild,Stadt nimmt Corona Bußgeld ZURÜCK,33,40.621117,-33.270363,miscellaneous
2023-09-15 00:00:00,„32 Prozent Steuern ab jetzt!“,bild,Prozent Steuern ab,44,-31.190323,-10.060654,Tax
2023-09-15 00:00:00,"So machen SPD, Grüne und Linke Politik mit der AfD",bild,SPD Grüne Linke Politik AfD,21,-53.555733,3.979128,SPD
2023-09-15 00:00:00,Jetzt auch noch Filz-Verdacht bei Faeser,bild,Filz Verdacht Faeser,9,-3.8255832,5.526046,Faeser
2023-09-15 00:00:00,Klima-Kleber dürfen keine Flyer verteilen,bild,Klima Kleber dürfen Flyer verteilen,12,-37.415714,29.107033,climate
2023-09-15 00:00:00,Grüne beschimpfen Senats-Mitarbeiterin als Voldemort,bild,Grüne beschimpfen Senats Mitarbeiterin Voldemort,14,27.32105,9.533484,Grüne
2023-09-15 00:00:00,FDP-Politikerin feiert Steuer-Pakt mit AfD,bild,FDP Politikerin feiert Steuer Pakt AfD,36,-74.81821,-17.74205,FDP
2023-09-15 00:00:00,„Totalversagen“ der Politik,bild,Totalversagen Politik,49,-12.535725,-44.028328,surveys
2023-09-15 00:00:00,Der Aufschrei über CDU und AfD ist scheinheilig!,bild,Aufschrei CDU AfD scheinheilig,13,-71.66864,-13.24673,CDU
2023-09-15 00:00:00,Finanz-Spritze für Klima-Kleber befeuert Protest,bild,Finanz Spritze Klima Kleber befeuert Protest,12,-40.847897,28.51185,climate
2023-09-15 00:00:00,Verfassungsschutz darf AfD als Partei beobachten,bild,Verfassungsschutz darf AfD Partei beobachten,3,-50.31772,-19.502274,AfD
2023-09-15 00:00:00,Schluss mit grünem Zentimeter-Diktat bei neuen Radwegen,bild,Schluss grünem Zentimeter Diktat neuen Radwegen,14,-9.035657,-17.311867,Grüne
2023-09-15 00:00:00,Innenminister appelliert an Unternehmen,bild,Innenminister appelliert Unternehmen,19,18.586798,18.12905,Legal matters
2023-09-15 00:00:00,Hier wird heute gestreikt und geklebt!,bild,heute gestreikt geklebt,42,4.8882694,-11.669651,miscellaneous
2023-09-15 00:00:00,Umstieg von Kohle auf Gas ist nicht die Lösung,bild,Umstieg Kohle Gas Lösung,31,-20.332636,-12.205796,climate
2023-09-15 00:00:00,2 Mio. Euro für Bayerns Kinos,bild,Mio Euro Bayerns Kinos,18,83.218056,11.284919,Election campaign Bavaria
2023-09-16 00:00:00,Mehrheit fordert Faeser-Rücktritt,bild,Mehrheit fordert Faeser Rücktritt,9,-8.290436,11.9346485,Faeser
2023-09-16 00:00:00,Söder schlägt Deutschland-Alarm,bild,Söder schlägt Deutschland Alarm,4,53.703712,9.99712,Deutschland
2023-09-16 00:00:00,SPD hat für Özdemir nur noch Saures,bild,SPD Özdemir Saures,21,-51.78737,2.958466,SPD
2023-09-16 00:00:00,Der Groß-Spender der Klima-Kleber,bild,Groß Spender Klima Kleber,12,-37.62418,27.598753,climate
2023-09-16 00:00:00,Netzausbau wird Dutzende Milliarden Euro kosten,bild,Netzausbau Dutzende Milliarden Euro kosten,25,50.279583,0.065749355,government debt
2023-09-16 00:00:00,Wann folgt die Entlastung für die Fleißigen?,bild,Wann folgt Entlastung Fleißigen,34,-7.816875,-24.125624,miscellaneous
2023-09-16 00:00:00,Schlechtester Umfragewert seit der Wahl,bild,Schlechtester Umfragewert seit Wahl,49,-28.637545,-36.94055,surveys
2023-09-17 00:00:00,Mindestens 23 Flüchtlinge kassierten doppelt ab,bild,Mindestens Flüchtlinge kassierten doppelt ab,40,4.8704104,60.432964,refugees
2023-09-17 00:00:00,Giganten-Sieg für Felix Schwenke (SPD),bild,Giganten Sieg Felix Schwenke SPD,21,-53.00473,2.3599596,SPD
2023-09-17 00:00:00,„Es geht hier nicht um Klimaschutz“,bild,geht Klimaschutz,31,-37.6484,20.723475,climate
2023-09-17 00:00:00,Klima-Kleber beschmieren Brandenburger Tor mit Farbe,bild,Klima Kleber beschmieren Brandenburger Tor Farbe,12,-40.063953,39.915848,climate
2023-09-17 00:00:00,Deutsche finden Thüringen-Steuersenkung richtig!,bild,Deutsche finden Thüringen Steuersenkung richtig,4,47.564697,14.340533,Deutschland
2023-09-17 00:00:00,Böse Gaspreis-Überraschung!,bild,Böse Gaspreis Überraschung,46,-19.15656,-10.544247,industry
2023-09-17 00:00:00,Faeser denkt nicht an Rücktritt!,bild,Faeser denkt Rücktritt,9,-6.246704,11.413851,Faeser
2023-09-17 00:00:00,Wiesn-Maulkorb für Grünen-Politikerin,bild,Wiesn Maulkorb Grünen Politikerin,14,25.023127,4.672823,Grüne
2023-09-17 00:00:00,Renten viel zu hoch besteuert!,bild,Renten hoch besteuert,44,-31.437674,-7.109996,Tax
2023-09-17 00:00:00,Verfassungsschutz beobachtet AfD-Kandidat Jörg Prophet,bild,Verfassungsschutz beobachtet AfD Kandidat Jörg Prophet,19,-50.77866,-20.018757,Legal matters
2023-09-17 00:00:00,Pass weg für kriminelle Doppel-Staatsbürger,bild,Pass kriminelle Doppel Staatsbürger,30,22.211725,-9.442114,miscellaneous
2023-09-17 00:00:00,2860 Verfahren gegen Klima-Kleber in Berlin,bild,Verfahren Klima Kleber Berlin,41,61.452507,43.529755,Berlin
2023-09-18 00:00:00,Sozialsenatorin gibt falsches Asylversprechen,bild,Sozialsenatorin gibt falsches Asylversprechen,2,9.750254,45.39291,asylum
2023-09-18 00:00:00,Ist unser Asylrecht wirklich unantastbar?,bild,Asylrecht wirklich unantastbar,2,12.758747,51.63019,asylum
2023-09-18 00:00:00,Ministerin haut nach Polizei-Skandal auf den Tisch,bild,Ministerin haut Polizei Skandal Tisch,49,21.788305,19.558634,surveys
2023-09-18 00:00:00,Schule schickt 10. Klasse zur Klima-Demo,bild,Schule schickt Klasse Klima Demo,31,-32.490112,29.139315,climate
2023-09-18 00:00:00,"„500 Flüchtlinge an einem Tag, das kann nicht gut gehen“",bild,Flüchtlinge Tag gut gehen,40,2.5243008,58.42995,refugees
2023-09-18 00:00:00,Steinwurf-Attacke auf Grünen-Spitze!,bild,Steinwurf Attacke Grünen Spitze,14,26.375933,6.2228765,Grüne
2023-09-18 00:00:00,Kubickis Hochzeits-Kneipe macht dicht!,bild,Kubickis Hochzeits Kneipe macht dicht,39,-5.9428105,-11.89903,Foreign policy
2023-09-18 00:00:00,Krawall bei Demo gegen Abtreibung,bild,Krawall Demo Abtreibung,34,33.328136,-34.94007,miscellaneous
2023-09-18 00:00:00,Wiesn-Streit wegen Aiwanger eskaliert,bild,Wiesn Streit wegen Aiwanger eskaliert,26,-16.922491,9.281926,Leaflet Affair
2023-09-18 00:00:00,Höhere Mehrwertsteuer könnte 150 Saar-Kneipen killen,bild,Höhere Mehrwertsteuer Saar Kneipen killen,44,-24.515753,-10.435249,Tax
2023-09-18 00:00:00,„Mehrheit hat längst die geballte Faust in der Tasche“,bild,Mehrheit längst geballte Faust Tasche,34,-7.0520844,-13.0585985,miscellaneous
2023-09-18 00:00:00,Autofahrer sprüht Klima-Klebern Reizgas ins Gesicht,bild,Autofahrer sprüht Klima Klebern Reizgas Gesicht,12,-33.08673,40.69136,climate
2023-09-18 00:00:00,Linke will Noten UND Hausaufgaben abschaffen,bild,Linke Noten Hausaufgaben abschaffen,7,16.90013,1.1459309,Ampel
2023-09-18 00:00:00,Union will nationalen Veteranentag,bild,Union nationalen Veteranentag,23,45.09631,-23.874437,miscellaneous
2023-09-18 00:00:00,Ministerin fordert Schutzzonen um Asylheime,bild,Ministerin fordert Schutzzonen Asylheime,2,11.279766,47.81745,asylum
2023-09-18 00:00:00,Innenminister Strobl besucht Polizisten,bild,Innenminister Strobl besucht Polizisten,45,8.5875025,15.612537,miscellaneous
2023-09-18 00:00:00,So stark könnte die Aiwanger-Partei werden!,bild,stark Aiwanger Partei,26,-19.06457,8.740577,Leaflet Affair
2023-09-18 00:00:00,Ampel-Zoff wegen Bahnhofsviertel,bild,Ampel Zoff wegen Bahnhofsviertel,7,-4.78544,-39.601547,Ampel
2023-09-18 00:00:00,Vierfacher Olympiasieger will AfD verhindern,bild,Vierfacher Olympiasieger AfD verhindern,3,-81.1837,-15.292944,AfD
2023-09-19 00:00:00,Linken-Mitarbeiter schrottet Luxus-Dienstwagen,bild,Linken Mitarbeiter schrottet Luxus Dienstwagen,44,-0.78291154,-6.892245,Tax
2023-09-19 00:00:00,„Offenbar leidet Frau Lang an Realitätsverlust“,bild,Offenbar leidet Frau Lang Realitätsverlust,30,16.527466,-37.877678,miscellaneous
2023-09-19 00:00:00,Kiffer-Alarm im Bundestag,bild,Kiffer Alarm Bundestag,45,54.33753,8.832615,miscellaneous
2023-09-19 00:00:00,Flüchtlings-Krise kapert Hessen-Wahlkampf,bild,Flüchtlings Krise kapert Hessen Wahlkampf,8,3.1351926,65.57052,Hessen
2023-09-19 00:00:00,OB entschuldigt sich für Fehler der Politik,bild,entschuldigt Fehler Politik,33,-13.215418,-41.56423,miscellaneous
2023-09-19 00:00:00,Deutschland rutscht in die Wohn-Katastrophe,bild,Deutschland rutscht Wohn Katastrophe,4,59.990562,21.145567,Deutschland
2023-09-19 00:00:00,Bundesweite Razzia gegen Neonazis,bild,Bundesweite Razzia Neonazis,0,-12.886915,28.12166,right-wing extremism
2023-09-19 00:00:00,Klima-Kleber nach Blockaden am Montag schon wieder frei,bild,Klima Kleber Blockaden Montag schon frei,12,-38.140198,29.53254,climate
2023-09-19 00:00:00,Verpufft Lauterbachs Corona-Appell?,bild,Verpufft Lauterbachs Corona Appell,29,26.120363,69.0959,Health and medicine
2023-09-19 00:00:00,Neues CDU-Logo soll Merz zum Kanzler machen,bild,Neues CDU Logo Merz Kanzler,27,-67.71516,-27.413002,Merz
2023-09-19 00:00:00,Peinliche Plakat-Posse für Oberallgäuer Landrätin,bild,Peinliche Plakat Posse Oberallgäuer Landrätin,17,-9.494482,1.565382,housing crisis and heating law
2023-09-19 00:00:00,Klima-Kleber blockierten  Berlin an mehr als 20 Stellen,bild,Klima Kleber blockierten Berlin mehr Stellen,41,60.857323,42.0668,Berlin
2023-09-19 00:00:00,Klima-Kleber unterwegs – aber hier war die Polizei schneller!,bild,Klima Kleber unterwegs Polizei schneller,12,-39.902164,30.106688,climate
2023-09-19 00:00:00,Erneut Strom-Sparappell,bild,Erneut Strom Sparappell,46,0.33614126,-13.231995,industry
2023-09-19 00:00:00,Kein Geld mehr für Asylbewerber!,bild,Geld mehr Asylbewerber,2,9.109374,52.00903,asylum
2023-09-19 00:00:00,Faeser will Wahlrecht für Flüchtlinge,bild,Faeser Wahlrecht Flüchtlinge,40,3.1085556,57.961605,refugees
2023-09-20 00:00:00,So verhindert die Polizei jetzt Blockaden der Klima-Kleber,bild,verhindert Polizei Blockaden Klima Kleber,12,-38.321484,30.903927,climate
2023-09-20 00:00:00,1200 Euro Strafe! Klima-Schmierer Dennis verurteilt,bild,Euro Strafe Klima Schmierer Dennis verurteilt,15,-7.2923274,28.83207,EU
2023-09-20 00:00:00,CDU zeigt falschen Reichstag,bild,CDU zeigt falschen Reichstag,13,-67.57414,-23.549196,CDU
2023-09-20 00:00:00,Geht die Polizei zu hart gegen Klima-Kleber vor?,bild,Geht Polizei hart Klima Kleber,12,-40.310127,30.079561,climate
2023-09-20 00:00:00,Jetzt startet die zweite Söder-Tochter durch,bild,startet zweite Söder Tochter,11,31.282677,-6.4034333,Söder
2023-09-20 00:00:00,Wende bei Flüchtlingspolitik,bild,Wende Flüchtlingspolitik,40,6.5344095,53.188747,refugees
2023-09-20 00:00:00,Spott für das neue CDU-Logo,bild,Spott neue CDU Logo,13,-68.78545,-25.550016,CDU
2023-09-20 00:00:00,Faesers Wahlrecht-Blamage!,bild,Faesers Wahlrecht Blamage,9,-6.307798,8.991565,Faeser
2023-09-20 00:00:00,Aiwanger träumt von Bundespolitik,bild,Aiwanger träumt Bundespolitik,26,-22.485817,10.731358,Leaflet Affair
2023-09-21 00:00:00,Rekord-Strafe für Klima-Kleberin,bild,Rekord Strafe Klima Kleberin,12,-38.925835,26.75386,climate
2023-09-21 00:00:00,Söder vor dem Sturz?,bild,Söder Sturz,11,35.422943,-4.325842,Söder
2023-09-21 00:00:00,Bürgergeld höher als Rente – ist das gerecht?,bild,Bürgergeld höher Rente gerecht,16,-33.18637,-3.9942243,basic child support
2023-09-21 00:00:00,„Besser Klimaziele verschieben als dauernd neue Verbote“,bild,Besser Klimaziele verschieben dauernd neue Verbote,31,-34.563335,22.06019,climate
2023-09-21 00:00:00,Zurückweisungen an Binnengrenzen rechtswidrig!,bild,Zurückweisungen Binnengrenzen rechtswidrig,34,-23.10808,-1.6693673,miscellaneous
2023-09-21 00:00:00,In der Asylpolitik ist Deutschland „Geisterfahrer“,bild,Asylpolitik Deutschland Geisterfahrer,24,51.590614,32.0162,migration
2023-09-21 00:00:00,CSU liegt in Umfrage vor Freie Wähler und Grüne,bild,CSU liegt Umfrage Freie Wähler Grüne,38,-54.479168,19.578209,CSU
2023-09-21 00:00:00,Autofahrer wollten Klima-Kleber attackieren,bild,Autofahrer wollten Klima Kleber attackieren,12,-41.66633,29.20182,climate
2023-09-21 00:00:00,Wir brauchen 500 000 Lehrer!,bild,brauchen Lehrer,23,34.411533,-22.527256,miscellaneous
2023-09-21 00:00:00,Deutschland droht unkontrollierbarer Waffen-Trend,bild,Deutschland droht unkontrollierbarer Waffen Trend,4,61.162163,17.69369,Deutschland
2023-09-21 00:00:00,Prozess gegen Klima-Aktivist eingestellt,bild,Prozess Klima Aktivist eingestellt,31,-39.762756,22.305044,climate
2023-09-21 00:00:00,Brandenburg will Habecks Heizungsgesetz stoppen,bild,Brandenburg Habecks Heizungsgesetz stoppen,17,-25.366383,33.48211,housing crisis and heating law
2023-09-21 00:00:00,„Weltbürger-Preis“ für Scholz und Selenskyj,bild,Weltbürger Preis Scholz Selenskyj,32,7.9740076,19.476145,Scholz decision making
2023-09-21 00:00:00,Scholz vor der UN-Leer-Versammlung,bild,Scholz UN Leer Versammlung,32,9.046398,26.000864,Scholz decision making
2023-09-22 00:00:00,Ampel einigt sich bei Kinder-Grundsicherung,bild,Ampel einigt Kinder Grundsicherung,16,-32.2876,3.762424,basic child support
2023-09-22 00:00:00,"Hilfe, jetzt kommen die Tempo-20-Zonen!",bild,Hilfe kommen Tempo Zonen,33,-8.949279,-32.007492,miscellaneous
2023-09-22 00:00:00,Warum werden Klima-Kleber nicht gleich verhaftet?,bild,Warum Klima Kleber gleich verhaftet,12,-39.681683,28.40638,climate
2023-09-22 00:00:00,Gleiches Recht für alle Klima-Kleber,bild,Gleiches Recht Klima Kleber,12,-38.39156,27.929638,climate
2023-09-22 00:00:00,Floskel-Bingo im Bundestag,bild,Floskel Bingo Bundestag,39,29.814856,-11.046817,Foreign policy
2023-09-22 00:00:00,Mehr Widersprüche gegen Bürgergeld als gegen Hartz IV,bild,Mehr Widersprüche Bürgergeld Hartz IV,44,-35.48991,-4.8820624,Tax
2023-09-22 00:00:00,Faeser plant stationäre Kontrollen zu Polen und Tschechien,bild,Faeser plant stationäre Kontrollen Polen Tschechien,43,26.240772,30.417326,border control
2023-09-22 00:00:00,So serviert die Sachsen-SPD Minister Dulig ab,bild,serviert Sachsen SPD Minister Dulig ab,21,-52.421684,-0.110432714,SPD
2023-09-22 00:00:00,Macht-Streit in der SPD-Fraktion!,bild,Macht Streit SPD Fraktion,21,-54.74839,4.672949,SPD
2023-09-22 00:00:00,Klima-Kleber wollen Berlin-Marathon stören,bild,Klima Kleber Berlin Marathon stören,41,60.049553,40.8653,Berlin
2023-09-22 00:00:00,Panne im neuen CDU-Video,bild,Panne neuen CDU Video,13,-69.5491,-23.945292,CDU
2023-09-22 00:00:00,Neue Taktik gegen Klima-Kleber,bild,Neue Taktik Klima Kleber,12,-39.322346,27.230026,climate
2023-09-22 00:00:00,Für diesen AfD-Mann muss ein Landtag Körperscanner anschaffen,bild,AfD Mann Landtag Körperscanner anschaffen,30,-7.6368217,1.7775483,miscellaneous
2023-09-22 00:00:00,Bau-Experten wütend auf Scholz und Geywitz,bild,Bau Experten wütend Scholz Geywitz,32,1.6052686,21.714638,Scholz decision making
2023-09-23 00:00:00,"Scholz dreht sich weg, als Faeser ihn küssen will",bild,Scholz dreht Faeser küssen,9,-1.6632404,3.1059988,Faeser
2023-09-23 00:00:00,Das ist politischer Treibsand,bild,politischer Treibsand,49,-15.096171,-43.280315,surveys
2023-09-23 00:00:00,Diese Themen muss die Politik JETZT anpacken,bild,Themen Politik anpacken,49,-14.295558,-47.246914,surveys
2023-09-23 00:00:00,Wo ist der Euro fürs Klima am effektivsten eingesetzt?,bild,Euro fürs Klima effektivsten eingesetzt,15,-7.15108,28.936432,EU
2023-09-23 00:00:00,Werfen Sie die Grünen raus!,bild,Werfen Grünen raus,14,26.479605,12.428044,Grüne
2023-09-23 00:00:00,„Die Grünen sind ein Sicherheitsrisiko für das Land“,bild,Grünen Sicherheitsrisiko Land,14,30.40349,20.00255,Grüne
2023-09-23 00:00:00,Polizei besucht Klimakleber-Brunch,bild,Polizei besucht Klimakleber Brunch,12,-41.397724,31.109587,climate
2023-09-23 00:00:00,Demos für besseres Bildungssystem,bild,Demos besseres Bildungssystem,33,36.886894,-27.703873,miscellaneous
2023-09-23 00:00:00,Protest für bessere Schulen,bild,Protest bessere Schulen,33,37.00623,-28.498783,miscellaneous
2023-09-23 00:00:00,Bau-Ministerin beklagt zu viele Klimaschutz-Regeln beim Bau,bild,Bau Ministerin beklagt viele Klimaschutz Regeln beim Bau,31,-41.678146,17.917028,climate
2023-09-23 00:00:00,Nur 18 Prozent weniger Treibhausgase,bild,Prozent weniger Treibhausgase,46,-20.5582,-9.869945,industry
2023-09-23 00:00:00,Erstes Bundesland plant Eisbecher-Steuer,bild,Erstes Bundesland plant Eisbecher Steuer,44,-31.426985,-13.311509,Tax
2023-09-23 00:00:00,Sachsen-MP tritt wegen AfD aus Wirtschaftsverband aus,bild,Sachsen MP tritt wegen AfD Wirtschaftsverband,3,-53.898754,-12.069182,AfD
2023-09-23 00:00:00,Ex-AfD-Landesvorstand zu Haftstrafe verurteilt,bild,Ex AfD Landesvorstand Haftstrafe verurteilt,3,-75.07024,-6.503877,AfD
2023-09-23 00:00:00,Habeck sieht Belastungsgrenze vieler Kommunen erreicht,bild,Habeck sieht Belastungsgrenze vieler Kommunen erreicht,17,-20.70003,48.2563,housing crisis and heating law
2023-09-24 00:00:00,Jeder Mediziner soll Abtreibungen durchführen können,bild,Mediziner Abtreibungen durchführen,23,32.759205,-34.333515,miscellaneous
2023-09-24 00:00:00,Der kuriose Wahlkampf der CSU,bild,kuriose Wahlkampf CSU,38,-55.001175,19.680841,CSU
2023-09-24 00:00:00,Solarzellen-Ziel geschafft!,bild,Solarzellen Ziel geschafft,33,22.36642,-19.27835,miscellaneous
2023-09-24 00:00:00,Gehört Habeck ins Goldene Buch?,bild,Gehört Habeck Goldene Buch,45,-17.118958,23.158598,miscellaneous
2023-09-24 00:00:00,Holt sich die AfD heute das nächste Rathaus?,bild,Holt AfD heute nächste Rathaus,3,-84.9328,-4.994439,AfD
2023-09-24 00:00:00,Wir brauchen Migranten-Grenze an Schulen,bild,brauchen Migranten Grenze Schulen,22,-1.384836,58.483852,migration
2023-09-24 00:00:00,So müsste Deutschland die Migrations-Krise regeln,bild,müsste Deutschland Migrations Krise regeln,24,52.293224,30.041752,migration
2023-09-24 00:00:00,FDP will Noten-Pflicht an allen Schulen,bild,FDP Noten Pflicht Schulen,36,-40.464756,7.5913887,FDP
2023-09-24 00:00:00,AfD und Kirche? „Passt für mich nicht zusammen“,bild,AfD Kirche Passt zusammen,3,-74.34603,-15.49332,AfD
2023-09-24 00:00:00,Klima-Kleber scheitern mit Farbattacke auf Marathon,bild,Klima Kleber scheitern Farbattacke Marathon,12,-36.155346,27.855581,climate
2023-09-24 00:00:00,„Kämpfe für ein Asylsystem mit Ordnung“,bild,Kämpfe Asylsystem Ordnung,2,14.493451,48.868675,asylum
2023-09-24 00:00:00,Bis 2025 eine Million Wohnungen zu wenig!,bild,Million Wohnungen wenig,17,-23.19543,40.48012,housing crisis and heating law
2023-09-24 00:00:00,"BILD erklärt, was Gauck mit dem „Undenkbaren“ meint",bild,BILD erklärt Gauck Undenkbaren meint,45,5.3283663,-34.45848,miscellaneous
2023-09-24 00:00:00,Steckt die SPD beim Thema Asyl den Kopf in den Sand?,bild,Steckt SPD beim Thema Asyl Kopf Sand,21,-53.00522,6.8053217,SPD
2023-09-25 00:00:00,Jetzt amtlich! Für Singles nur noch kleine Wohnungen,bild,amtlich Singles kleine Wohnungen,17,-23.338251,40.681297,housing crisis and heating law
2023-09-25 00:00:00,Köpping will SPD wieder zweistellig machen!,bild,Köpping SPD zweistellig,21,-52.68341,1.7163922,SPD
2023-09-25 00:00:00,"Wie soll das gehen, Frau Faeser, wir sind schon jetzt am Limit!",bild,gehen Frau Faeser schon Limit,9,-0.8710696,13.255828,Faeser
2023-09-25 00:00:00,"Alle reden über die Asylkrise, nur die Berliner SPD nicht",bild,reden Asylkrise Berliner SPD,21,-52.907356,7.161607,SPD
2023-09-25 00:00:00,Wirtschaft im Freistaat trotzt Rezession,bild,Wirtschaft Freistaat trotzt Rezession,44,-20.151508,-23.816566,Tax
2023-09-25 00:00:00,Wo bleibt der Wohnungs-WUMMS?,bild,bleibt Wohnungs WUMMS,30,-9.609329,-10.215304,miscellaneous
2023-09-25 00:00:00,Asylrecht ändern? Daran kommt man nicht vorbei,bild,Asylrecht ändern Daran kommt vorbei,2,12.07094,51.71601,asylum
2023-09-26 00:00:00,SPD plant neuen Mindestlohn-Knaller,bild,SPD plant neuen Mindestlohn Knaller,21,-48.33965,2.484344,SPD
2023-09-26 00:00:00,Ampel sabotiert die EU-Asylreform,bild,Ampel sabotiert EU Asylreform,15,16.440113,46.01791,EU
2023-09-26 00:00:00,Jetzt sollen Richter Thüringer Steuersenkung stoppen,bild,sollen Richter Thüringer Steuersenkung stoppen,44,-26.863478,-9.337526,Tax
2023-09-26 00:00:00,Neue Bundeswehr-Funkgeräte passen nicht in Fahrzeuge,bild,Neue Bundeswehr Funkgeräte passen Fahrzeuge,39,60.861668,-2.5562313,Foreign policy
2023-09-26 00:00:00,Dramatische Flüchtlings-Welle aus Tschechien,bild,Dramatische Flüchtlings Welle Tschechien,40,30.524961,32.973003,refugees
2023-09-26 00:00:00,Berlins Regierender schlägt Flüchtlings-Alarm,bild,Berlins Regierender schlägt Flüchtlings Alarm,41,51.987083,40.046772,Berlin
2023-09-26 00:00:00,Sind Klima-Kleber kriminell?,bild,Klima Kleber kriminell,12,-41.52683,27.31199,climate
2023-09-26 00:00:00,Flüchtlingsheim kommt auf Grundschulgelände,bild,Flüchtlingsheim kommt Grundschulgelände,40,0.5141521,60.04448,refugees
2023-09-26 00:00:00,Halles FDP-Fraktion fordert Wachschutz vor Schulen,bild,Halles FDP Fraktion fordert Wachschutz Schulen,19,12.239195,19.114906,Legal matters
2023-09-26 00:00:00,Bayerns Bevölkerung wächst weiter,bild,Bayerns Bevölkerung wächst,18,82.45153,14.602121,Election campaign Bavaria
2023-09-26 00:00:00,Polizei darf keine Gebühren nach Klebe-Blockaden verlangen,bild,Polizei darf Gebühren Klebe Blockaden verlangen,12,-43.14405,33.077667,climate
2023-09-26 00:00:00,Hat Faeser DIESE Details bewusst verdreht?,bild,Faeser Details bewusst verdreht,9,0.19394302,5.4265013,Faeser
2023-09-26 00:00:00,Darum wollen alle zu uns,bild,Darum,23,16.000776,-25.556469,miscellaneous
2023-09-26 00:00:00,Mieses Zwischenzeugnis für die Ampel,bild,Mieses Zwischenzeugnis Ampel,7,1.946525,-11.21736,Ampel
2023-09-26 00:00:00,Brandenburgs Innenminister: Schleusung „sprengt jeden Rahmen“,bild,Brandenburgs Innenminister Schleusung sprengt Rahmen,10,19.354116,21.151579,AfD
2023-09-26 00:00:00,Das ist in Scholz’ Bau-Wumms-Paket für mich drin,bild,Scholz Bau Wumms Paket drin,32,-1.7846513,22.833841,Scholz decision making
2023-09-26 00:00:00,Nächster AfD-Hammer im Osten!,bild,Nächster AfD Hammer Osten,6,-84.9883,2.2280476,miscellaneous
2023-09-27 00:00:00,SPD lädt Männer aus,bild,SPD lädt Männer,21,-50.145535,5.5608287,SPD
2023-09-27 00:00:00,Hier stellt BILD dem Kanzler eine fiese Frage,bild,stellt BILD Kanzler fiese Frage,45,-32.86101,-44.151608,miscellaneous
2023-09-27 00:00:00,"„Die sitzen beim Arzt, lassen sich die Zähne neu machen“",bild,sitzen beim Arzt lassen Zähne neu,30,-53.09937,-34.17714,miscellaneous
2023-09-27 00:00:00,Messe wird zum Flüchtlingsheim,bild,Messe Flüchtlingsheim,40,2.2299852,61.950138,refugees
2023-09-27 00:00:00,Grüne gegen Taxis und für Fahrräder am Hauptbahnhof,bild,Grüne Taxis Fahrräder Hauptbahnhof,14,27.315273,17.341625,Grüne
2023-09-27 00:00:00,Bürgerämter in Leipzig dicht,bild,Bürgerämter Leipzig dicht,10,-11.850487,-1.3694329,AfD
2023-09-27 00:00:00,Doppelt so viele Flüchtlinge in Aufnahmestation,bild,Doppelt viele Flüchtlinge Aufnahmestation,40,4.606381,60.404358,refugees
2023-09-27 00:00:00,Kanzler-Machtwort beendet Asyl-Zoff!,bild,Kanzler Machtwort beendet Asyl Zoff,15,48.9154,36.12696,EU
2023-09-27 00:00:00,AfD-Knall im Süden,bild,AfD Knall Süden,3,-87.60084,-10.314197,AfD
2023-09-27 00:00:00,Schock-Dokument alarmiert den Kanzler,bild,Schock Dokument alarmiert Kanzler,45,54.48315,7.6248045,miscellaneous
2023-09-27 00:00:00,Untreue-Verdacht gegen Gießener Bürgermeister,bild,Untreue Verdacht Gießener Bürgermeister,30,-42.2189,-8.526761,miscellaneous
2023-09-27 00:00:00,Blufft Faeser bei den Grenzkontrollen?,bild,Blufft Faeser Grenzkontrollen,43,19.26948,29.819944,border control
2023-09-27 00:00:00,Nächstes Förder-Desaster der Ampel,bild,Nächstes Förder Desaster Ampel,42,-2.4042246,-27.433565,miscellaneous
2023-09-27 00:00:00,Regierung beschließt Kindergrundsicherung,bild,Regierung beschließt Kindergrundsicherung,16,-34.205814,2.1649766,basic child support
2023-09-27 00:00:00,Razzia gegen Neonazi-Sekte,bild,Razzia Neonazi Sekte,0,-12.779278,28.40417,right-wing extremism
2023-09-27 00:00:00,Sie beklauten sogar den Bürgermeister,bild,beklauten sogar Bürgermeister,49,59.464962,47.43496,surveys
2023-09-27 00:00:00,Ampel will „Luftballonsteuer“ beschließen,bild,Ampel Luftballonsteuer beschließen,44,-23.076487,-26.707949,Tax
2023-09-28 00:00:00,Dänen-Faeser will hohe Grenzzäune um Europa,bild,Dänen Faeser hohe Grenzzäune Europa,43,3.3333316,39.880253,border control
2023-09-28 00:00:00,Militante Neonazi-Gruppe vor Auflösung?,bild,Militante Neonazi Gruppe Auflösung,0,-13.109866,28.794575,right-wing extremism
2023-09-28 00:00:00,Deutschland bekommt die weltbeste Raketenabwehr,bild,Deutschland bekommt weltbeste Raketenabwehr,4,65.005295,23.191103,Deutschland
