date,headline,paper,sentiment_SPD_en,sentiment_Bundeswehr,sentiment_Ukraine,sentiment_climate,sentiment_CDU_en,sentiment_Migration_en,sentiment_education,sentiment_AfD_en,sentiment_right wing extremism,sentiment_leaflet affair,sentiment_heating,sentiment_Linke_en,sentiment_Freie_Wähler_en,sentiment_Die_Grünen_en,sentiment_Border control,sentiment_foreign policy,sentiment_EU,sentiment_FDP_en,sentiment_tax,sentiment_housing,sentiment_medication,sentiment_whole,headline_en_prep
2023-09-12 00:00:00,Messer-Streit wegen Ukraine-Krieg,bild,,,0.0,,,,,,,,,,,,,,,,,,,-0.765,neck dispute war ukraine
2023-09-12 00:00:00,Sondersitzung im Sozialausschuss,bild,,,,,,,,,,,,,,,,,,,,,,0.4019,special meeting social committee
2023-09-13 00:00:00,Ampel-Trödelei gefährdet Ökostrom-Pläne!,bild,,,,,,,,,,,,,,,,,,,,,,-0.3818,ampeltrdelei threatens ecosystem plan
2023-09-13 00:00:00,AfD im nächsten Bundesland stärkste Kraft!,bild,,,,,,,,0.5273565649986267,,,,,,,,,,,,,,0.4404,afd strongest force next federal country
2023-09-13 00:00:00,Zins-Dilemma! Dieser Trick ist der Ausweg,bild,,,,,,,,,,,,,,,,,,,,,,-0.0516,trick way
2023-09-13 00:00:00,Faeser sagt Wahlkampf-Termine ab!,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,faeser announces election deadline
2023-09-13 00:00:00,Hier fährt Baerbock ohne ihren Chauffeur,bild,,,,,,,,,,,,,,,,,,,,,,0.0,baerbock driving without driver
2023-09-13 00:00:00,Kretschmer will ohne Grüne regieren,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0772,kretschmer want rule without green
2023-09-13 00:00:00,Bundestags-Präsidium in Seenot!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,president bundestag seenot
2023-09-13 00:00:00,Klima-Kriminelle bringen Autofahrer in Lebensgefahr,bild,,,,-0.4669835269451141,,,,,,,,,,,,,,,,,,-0.7783,climate criminal make driver danger
2023-09-13 00:00:00,200 Klima-Kleber bei Schleich-Demo in Berlin,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate cell schleichdemo berlin
2023-09-13 00:00:00,Berlin senkt Wahlalter auf 16 Jahre,bild,,,,,,,,,,,,,,,,,,,,,,0.0,berlin decrease election age year
2023-09-13 00:00:00,DAS ist jetzt noch wichtiger als Grenzkontrollen!,bild,,,,,,,,,,,,,,,0.4558383524417877,,,,,,,0.2023,important border control
2023-09-13 00:00:00,Daniel Günthers dramatische Warnung: Haben im Sommer bald 47 Grad!,bild,,,,,,,,,,,,,,,,,,,,,,-0.34,daniel gnthers dramatic warning get degree summer
2023-09-13 00:00:00,Bürgergeld? „Brauchen keine geförderte Faulenzer-Kultur!“,bild,,,,,,,,,,,,,,,,,,,,,,0.0,dont need favourite faulenzer culture
2023-09-13 00:00:00,Einer zieht in der Union plötzlich vorbei!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,one suddenly pass union
2023-09-13 00:00:00,Bittere Umfrage-Pleite für Faeser,bild,0.0,,,,,,,,,,,,,,,,,,,,,-0.4215,bitter survey plate faeser
2023-09-13 00:00:00,Heil eröffnet KI-Studios,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,heil open ai studio
2023-09-13 00:00:00,Jetzt doch! SPD ehrt Gas-Gerd mit Feier,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.4939,spd honor gasgerd celebration
2023-09-14 00:00:00,Bundesregierung Schuld am AfD-Hoch,bild,,,,,,,,-0.9553314447402954,,,,,,,,,,,,,,0.0,federal government lie afd high
2023-09-14 00:00:00,Überholt die AfD sogar die SPD?,bild,0.0,,,,,,,0.0,,,,,,,,,,,,,,0.0,afd overcome spd
2023-09-14 00:00:00,„Scheinheilig“: Aiwanger geht auf SPD los,bild,0.0,,,,,,,,,,,,0.0,,,,,,,,,0.0,aiwanger go spd
2023-09-14 00:00:00,Grüne gegen Grenzkontrollen in Europa,bild,,,,,,,,,,,,,,0.0,0.0,,0.0,,,,,0.0,green border control europe
2023-09-14 00:00:00,Anzeige gegen Klima-Klatscher (61),bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,advertisement climate clutchers
2023-09-14 00:00:00,Stimmt die Höcke-AfD plötzlich mit der CDU?,bild,,,,,0.0,,,0.0,,,,,,,,,,,,,,0.3612,hokkaido afd suddenly agree cdu
2023-09-14 00:00:00,Das bedeutet der FLÜCHTLINGS-STOPP!,bild,,,,,,,,,,,,,,,,,,,,,,-0.296,thats flush stop
2023-09-14 00:00:00,Nächstes Umfrage-Debakel für Faeser,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,next articledebacle faeser
2023-09-14 00:00:00,Grenzübergreifend gegen Judenhass,bild,,,,,,,,,,,,,,,,,,,,,,-0.8519,crossborder violence jewish hatred
2023-09-14 00:00:00,Stadt nimmt Corona-Bußgeld ZURÜCK!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,city take corona money back
2023-09-15 00:00:00,„32 Prozent Steuern ab jetzt!“,bild,,,,,,,,,,,,,,,,,,,,,,0.0,tax
2023-09-15 00:00:00,"So machen SPD, Grüne und Linke Politik mit der AfD",bild,0.0,,,,,,,0.0,,,,,,0.0,,,,,,,,0.0,spd green left politics afd
2023-09-15 00:00:00,Jetzt auch noch Filz-Verdacht bei Faeser,bild,-0.4926721155643463,,,,,,,,,,,,,,,,,,,,,-0.3818,also suspicion faeser
2023-09-15 00:00:00,Klima-Kleber dürfen keine Flyer verteilen,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate cell distribute flyer
2023-09-15 00:00:00,Grüne beschimpfen Senats-Mitarbeiterin als Voldemort,bild,,,,,,,,,,,,,,0.0,,,,,,,,-0.4767,green shame senate staff voldemort
2023-09-15 00:00:00,FDP-Politikerin feiert Steuer-Pakt mit AfD,bild,,,,,,,,0.7544403076171875,,,,,,,,,,0.0,0.4983331859111786,,,0.7845,fdp politician celebrates tax agreement afd
2023-09-15 00:00:00,„Totalversagen“ der Politik,bild,,,,,,,,,,,,,,,,,,,,,,-0.5106,total failure politics
2023-09-15 00:00:00,Der Aufschrei über CDU und AfD ist scheinheilig!,bild,,,,,0.0,,,0.0,,,,,,,,,,,,,,-0.4019,scream cdu afd apparent
2023-09-15 00:00:00,Finanz-Spritze für Klima-Kleber befeuert Protest,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.25,financial spray climatecleaner burn protest
2023-09-15 00:00:00,Verfassungsschutz darf AfD als Partei beobachten,bild,,,,,,,,0.0,,,,,,,,,,,,,,0.4019,constitutional protection may observed afd party
2023-09-15 00:00:00,Schluss mit grünem Zentimeter-Diktat bei neuen Radwegen,bild,,,,,,,,,,,,,,0.0,,,,,,,,-0.296,stop green centimeter dictate new road
2023-09-15 00:00:00,Innenminister appelliert an Unternehmen,bild,,,,,,,,,,,,,,,,,,,,,,0.0,minister call company
2023-09-15 00:00:00,Hier wird heute gestreikt und geklebt!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,drawn covered today
2023-09-15 00:00:00,Umstieg von Kohle auf Gas ist nicht die Lösung,bild,,,,,,,,,,,,,,,,,,,,,,0.3182,transition coal gas solution
2023-09-15 00:00:00,2 Mio. Euro für Bayerns Kinos,bild,,,,,,,,,,,,,,,,,0.0,,,,,0.0,million euro bavarian movie
2023-09-16 00:00:00,Mehrheit fordert Faeser-Rücktritt,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0258,majority call faesers withdrawal
2023-09-16 00:00:00,Söder schlägt Deutschland-Alarm,bild,,,,,,,,,,,,,,,,,,,,,,-0.34,southeast call germany alarm
2023-09-16 00:00:00,SPD hat für Özdemir nur noch Saures,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,spd saures zdemir
2023-09-16 00:00:00,Der Groß-Spender der Klima-Kleber,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,big donor climate crane
2023-09-16 00:00:00,Netzausbau wird Dutzende Milliarden Euro kosten,bild,,,,,,,,,,,,,,,,,0.0,,,,,0.0,net expansion cost ten billion euro
2023-09-16 00:00:00,Wann folgt die Entlastung für die Fleißigen?,bild,,,,,,,,,,,,,,,,,,,,,,0.0,discharge worker
2023-09-16 00:00:00,Schlechtester Umfragewert seit der Wahl,bild,,,,,,,,,,,,,,,,,,,,,,-0.6249,worst survey since election
2023-09-17 00:00:00,Mindestens 23 Flüchtlinge kassierten doppelt ab,bild,,,,,,,,,,,,,,,,,,,,,,-0.6705,least refugee killed twice
2023-09-17 00:00:00,Giganten-Sieg für Felix Schwenke (SPD),bild,0.7117267847061157,,,,,,,,,,,,,,,,,,,,,0.0,giant victory felix schwenke spd
2023-09-17 00:00:00,„Es geht hier nicht um Klimaschutz“,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate protection
2023-09-17 00:00:00,Klima-Kleber beschmieren Brandenburger Tor mit Farbe,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate clayers shade brandenburg gate color
2023-09-17 00:00:00,Deutsche finden Thüringen-Steuersenkung richtig!,bild,,,,,,,,,,,,,,,,,,,-0.374161034822464,,,0.0,germany find thringen tax reduction right
2023-09-17 00:00:00,Böse Gaspreis-Überraschung!,bild,,,,,,,,,,,,,,,,,,,,,,-0.34,bad gas price surprise
2023-09-17 00:00:00,Faeser denkt nicht an Rücktritt!,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0258,faeser think withdrawal
2023-09-17 00:00:00,Wiesn-Maulkorb für Grünen-Politikerin,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0,wiesnmaulkorb green politician
2023-09-17 00:00:00,Renten viel zu hoch besteuert!,bild,,,,,,,,,,,,,,,,,,,0.0,,,0.0,pension taxed much
2023-09-17 00:00:00,Verfassungsschutz beobachtet AfD-Kandidat Jörg Prophet,bild,,,,,,,,0.0,,,,,,,,,,,,,,0.0,constitutional protection observes afd candidate jrg prophet
2023-09-17 00:00:00,Pass weg für kriminelle Doppel-Staatsbürger,bild,,,,,,,,,,,,,,,,,,,,,,-0.5267,pas away criminal double citizen
2023-09-17 00:00:00,2860 Verfahren gegen Klima-Kleber in Berlin,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,procedure climate clay berlin
2023-09-18 00:00:00,Sozialsenatorin gibt falsches Asylversprechen,bild,,,,,,,,,,,,,,,,,,,,,,0.3182,social senator give false asylum promise
2023-09-18 00:00:00,Ist unser Asylrecht wirklich unantastbar?,bild,,,,,,,,,,,,,,,,,,,,,,-0.2023,law asylum indeed irreversible
2023-09-18 00:00:00,Ministerin haut nach Polizei-Skandal auf den Tisch,bild,,,,,,,,,,,,,,,,,,,,,,-0.4404,police scandal table
2023-09-18 00:00:00,Schule schickt 10. Klasse zur Klima-Demo,bild,,,,0.0,,,0.0,,,,,,,,,,,,,,,0.0,school sends th class climate demo
2023-09-18 00:00:00,"„500 Flüchtlinge an einem Tag, das kann nicht gut gehen“",bild,,,,,,,,,,,,,,,,,,,,,,-0.2057,refugee day cant go well
2023-09-18 00:00:00,Steinwurf-Attacke auf Grünen-Spitze!,bild,,,,,,,,,,,,,,0.0,,,,,,,,-0.4767,attack green spitze
2023-09-18 00:00:00,Kubickis Hochzeits-Kneipe macht dicht!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,kubicks wedding shop closed
2023-09-18 00:00:00,Krawall bei Demo gegen Abtreibung,bild,,,,,,,,,,,,,,,,,,,,,,0.0,krawall demo abortion
2023-09-18 00:00:00,Wiesn-Streit wegen Aiwanger eskaliert,bild,,,,,,,,,,,,,0.0,,,,,,,,,-0.4019,wiesn dispute aiwanger escalates
2023-09-18 00:00:00,Höhere Mehrwertsteuer könnte 150 Saar-Kneipen killen,bild,,,,,,,,,,,,,,,,,,,,,,-0.6908,higher vat could kill saar knife
2023-09-18 00:00:00,„Mehrheit hat längst die geballte Faust in der Tasche“,bild,,,,,,,,,,,,,,,,,,,,,,0.0,majority long pocket
2023-09-18 00:00:00,Autofahrer sprüht Klima-Klebern Reizgas ins Gesicht,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,driver sprinkle climate gum face
2023-09-18 00:00:00,Linke will Noten UND Hausaufgaben abschaffen,bild,,,,,,,,,,,,,,,,,,,,,,0.0772,left want eliminate note household task
2023-09-18 00:00:00,Union will nationalen Veteranentag,bild,,,,,,,,,,,,,,,,,,,,,,0.0,national veteran day
2023-09-18 00:00:00,Ministerin fordert Schutzzonen um Asylheime,bild,,,,,,,,,,,,,,,,,,,,,,0.4404,minister call protected area asylum house
2023-09-18 00:00:00,Innenminister Strobl besucht Polizisten,bild,,,,,,,,,,,,,,,,,,,,,,0.0,interior minister strobl visit police officer
2023-09-18 00:00:00,So stark könnte die Aiwanger-Partei werden!,bild,,,,,,,,,,,,,0.0,,,,,,,,,0.7184,strong aiwanger party could
2023-09-18 00:00:00,Ampel-Zoff wegen Bahnhofsviertel,bild,,,,,,,,,,,,,,,,,,,,,,0.0,ampelzoff railway station district
2023-09-18 00:00:00,Vierfacher Olympiasieger will AfD verhindern,bild,,,,,,,,0.0,,,,,,,,,,,,,,0.4404,four olympic winner want stop afd
2023-09-19 00:00:00,Linken-Mitarbeiter schrottet Luxus-Dienstwagen,bild,,,,,,,,,,,,,,,,,,,,,,-0.4019,left employee crash luxury service car
2023-09-19 00:00:00,„Offenbar leidet Frau Lang an Realitätsverlust“,bild,,,,,,,,,,,,,,,,,,,,,,-0.6597,mr lang suffering loss reality
2023-09-19 00:00:00,Kiffer-Alarm im Bundestag,bild,,,,,,,,,,,,,,,,,,,,,,-0.34,kiffer alarm bundestag
2023-09-19 00:00:00,Flüchtlings-Krise kapert Hessen-Wahlkampf,bild,,,,,,,,,,,,,,,,,,,,,,-0.6249,refugee crisis crossing hessen election
2023-09-19 00:00:00,OB entschuldigt sich für Fehler der Politik,bild,,,,,,,,,,,,,,,,,,,,,,-0.0516,apologizes policy error
2023-09-19 00:00:00,Deutschland rutscht in die Wohn-Katastrophe,bild,,,,,,,,,,,,,,,,,,,,0.0,,-0.6597,germany housing catastrophe
2023-09-19 00:00:00,Bundesweite Razzia gegen Neonazis,bild,,,,,,,,,,,,,,,,,,,,,,0.0,federal razzia v neonazis
2023-09-19 00:00:00,Klima-Kleber nach Blockaden am Montag schon wieder frei,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.1027,climate block free monday
2023-09-19 00:00:00,Verpufft Lauterbachs Corona-Appell?,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,lauterbachs corona appeal
2023-09-19 00:00:00,Neues CDU-Logo soll Merz zum Kanzler machen,bild,0.0,,,,0.0,,,,,,,,,,,,,,,,,0.0,new cdu logo make merz chancellor
2023-09-19 00:00:00,Peinliche Plakat-Posse für Oberallgäuer Landrätin,bild,,,,,,,,,,,,,,,,,,,,,,0.1531,peculiar poster pose oberallguer landrtin
2023-09-19 00:00:00,Klima-Kleber blockierten  Berlin an mehr als 20 Stellen,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.7003,climate block block berlin place
2023-09-19 00:00:00,Klima-Kleber unterwegs – aber hier war die Polizei schneller!,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,climate cell way police faster
2023-09-19 00:00:00,Erneut Strom-Sparappell,bild,,,,,,,,,,,,,,,,,,,,,,0.0,strom sparappell
2023-09-19 00:00:00,Kein Geld mehr für Asylbewerber!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,money asylum seeker
2023-09-19 00:00:00,Faeser will Wahlrecht für Flüchtlinge,bild,0.6819345355033875,,,,,,,,,,,,,,,,,,,,,0.0772,faeser want voting right refugee
2023-09-20 00:00:00,So verhindert die Polizei jetzt Blockaden der Klima-Kleber,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.4215,police prevent climate block
2023-09-20 00:00:00,1200 Euro Strafe! Klima-Schmierer Dennis verurteilt,bild,,,,0.0,,,,,,,,,,,,,0.0,,,,,-0.4767,euro penalty climate smaller dennis sentenced
2023-09-20 00:00:00,CDU zeigt falschen Reichstag,bild,,,,,-0.7180891036987305,,,,,,,,,,,,,,,,,0.0,cdu show false reichstag
2023-09-20 00:00:00,Geht die Polizei zu hart gegen Klima-Kleber vor?,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.5859,police act hard climate threat
2023-09-20 00:00:00,Jetzt startet die zweite Söder-Tochter durch,bild,,,,,,,,,,,,,,,,,,,,,,0.0,second southern daughter begin
2023-09-20 00:00:00,Wende bei Flüchtlingspolitik,bild,,,,,,,,,,,,,,,,,,,,,,0.0,conversion refugee policy
2023-09-20 00:00:00,Spott für das neue CDU-Logo,bild,,,,,0.0,,,,,,,,,,,,,,,,,0.0,spott new cdu logo
2023-09-20 00:00:00,Faesers Wahlrecht-Blamage!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,fae electoral law flame
2023-09-20 00:00:00,Aiwanger träumt von Bundespolitik,bild,,,,,,,,,,,,,0.0,,,,,,,,,0.25,aiwanger dream federal politics
2023-09-21 00:00:00,Rekord-Strafe für Klima-Kleberin,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.4939,record punishment climate clergy
2023-09-21 00:00:00,Söder vor dem Sturz?,bild,,,,,,,,,,,,,,,,,,,,,,-0.4939,south collapse
2023-09-21 00:00:00,Bürgergeld höher als Rente – ist das gerecht?,bild,,,,,,,,,,,,,,,,,,,,,,0.3182,pension fair
2023-09-21 00:00:00,„Besser Klimaziele verschieben als dauernd neue Verbote“,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.3818,better climate target delayed constantly new ban
2023-09-21 00:00:00,Zurückweisungen an Binnengrenzen rechtswidrig!,bild,,,,,,,,,,,,,,,,,,,,,,-0.5423,withdrawal internal border illegal
2023-09-21 00:00:00,In der Asylpolitik ist Deutschland „Geisterfahrer“,bild,,,,,,,,,,,,,,,,,,,,,,0.0,asylum policy germany spiritual driver
2023-09-21 00:00:00,CSU liegt in Umfrage vor Freie Wähler und Grüne,bild,,,,,0.0,,,,,,,,,0.0,,,,,,,,0.5106,csu survey free voter green voter
2023-09-21 00:00:00,Autofahrer wollten Klima-Kleber attackieren,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.4767,driver wanted attack climate cell
2023-09-21 00:00:00,Wir brauchen 500 000 Lehrer!,bild,,,,,,,0.0,,,,,,,,,,,,,,,0.0,need teacher
2023-09-21 00:00:00,Deutschland droht unkontrollierbarer Waffen-Trend,bild,,-0.8892887234687805,,,,,,,,,,,,,,,,,,,,-0.743,germany threatens uncontrollable weapon trend
2023-09-21 00:00:00,Prozess gegen Klima-Aktivist eingestellt,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,procedure climate activist
2023-09-21 00:00:00,Brandenburg will Habecks Heizungsgesetz stoppen,bild,,,,,,,,,,,-0.6112682819366455,,,0.0,,,,,,,,-0.2263,brandenburg want stop habecks heating law
2023-09-21 00:00:00,„Weltbürger-Preis“ für Scholz und Selenskyj,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.5106,world citizen prize scholz selenskyj
2023-09-21 00:00:00,Scholz vor der UN-Leer-Versammlung,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,scholz un lear assembly
2023-09-22 00:00:00,Ampel einigt sich bei Kinder-Grundsicherung,bild,,,,,,,0.0,,,,,,,,,,,,,,,0.2023,ampel agrees fundamental child insurance
2023-09-22 00:00:00,"Hilfe, jetzt kommen die Tempo-20-Zonen!",bild,,,,,,,,,,,,,,,,,,,,,,0.4019,help tempo zone come
2023-09-22 00:00:00,Warum werden Klima-Kleber nicht gleich verhaftet?,bild,,,,-0.6531764268875122,,,,,,,,,,,,,,,,,,0.3724,arent climate cell arrested
2023-09-22 00:00:00,Gleiches Recht für alle Klima-Kleber,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0,equal right climate sector
2023-09-22 00:00:00,Floskel-Bingo im Bundestag,bild,,,,,,,,,,,,,,,,,,,,,,0.0,bingo bundestag
2023-09-22 00:00:00,Mehr Widersprüche gegen Bürgergeld als gegen Hartz IV,bild,,,,,,,,,,,,,,,,,,,,,,0.0,controversy citizen money hartz iv
2023-09-22 00:00:00,Faeser plant stationäre Kontrollen zu Polen und Tschechien,bild,0.0,,,,,,,,,,,,,,0.0,,,,,,,0.0,faeser plan stationary control poland czech republic
2023-09-22 00:00:00,So serviert die Sachsen-SPD Minister Dulig ab,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,saxonyspd minister dulig
2023-09-22 00:00:00,Macht-Streit in der SPD-Fraktion!,bild,0.0,,,,,,,,,,,,,,,,,,,,,-0.3182,struggle spd group
2023-09-22 00:00:00,Klima-Kleber wollen Berlin-Marathon stören,bild,,,,0.0,,,,,,,,,,,,,,,,,,0.0772,climate charger want disrupt berlin marathon
2023-09-22 00:00:00,Panne im neuen CDU-Video,bild,,,,,0.0,,,,,,,,,,,,,,,,,0.0,new cdu video
2023-09-22 00:00:00,Neue Taktik gegen Klima-Kleber,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.5267,new tactic climate threat
2023-09-22 00:00:00,Für diesen AfD-Mann muss ein Landtag Körperscanner anschaffen,bild,,,,,,,,0.0,,,,,,,,,,,,,,0.0,afd man country day body scanner must purchased
2023-09-22 00:00:00,Bau-Experten wütend auf Scholz und Geywitz,bild,0.0,,,,,,,,,,,,,,,,,,,,,-0.5106,construction expert angry scholz geywitz
2023-09-23 00:00:00,"Scholz dreht sich weg, als Faeser ihn küssen will",bild,0.0,,,,,,,,,,,,,,,,,,,,,0.4767,scholz turn away faeser want kiss
2023-09-23 00:00:00,Das ist politischer Treibsand,bild,,,,,,,,,,,,,,,,,,,,,,0.2023,political treasury
2023-09-23 00:00:00,Diese Themen muss die Politik JETZT anpacken,bild,,,,,,,,,,,,,,,,,,,,,,0.0,issue must addressed policy
2023-09-23 00:00:00,Wo ist der Euro fürs Klima am effektivsten eingesetzt?,bild,,,,0.6114447116851807,,,,,,,,,,,,,0.0,,,,,0.4215,euro efficient term climate
2023-09-23 00:00:00,Werfen Sie die Grünen raus!,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0,get green
2023-09-23 00:00:00,„Die Grünen sind ein Sicherheitsrisiko für das Land“,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0772,green security risk country
2023-09-23 00:00:00,Polizei besucht Klimakleber-Brunch,bild,,,,,,,,,,,,,,,,,,,,,,0.0,police visit climakleberbrunch
2023-09-23 00:00:00,Demos für besseres Bildungssystem,bild,,,,,,,0.8736480474472046,,,,,,,,,,,,,,,0.4404,demo better education system
2023-09-23 00:00:00,Protest für bessere Schulen,bild,,,,,,,0.7178304195404053,,,,,,,,,,,,,,,0.2263,protest better school
2023-09-23 00:00:00,Bau-Ministerin beklagt zu viele Klimaschutz-Regeln beim Bau,bild,,,,0.0,,,,,,,,,,,,,,,,,,-0.4019,ministry construction complained many climate protection rule construction
2023-09-23 00:00:00,Nur 18 Prozent weniger Treibhausgase,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0,percent le greenhouse gas
2023-09-23 00:00:00,Erstes Bundesland plant Eisbecher-Steuer,bild,,,,,,,,,,,,,,,,,,,0.0,,,0.0,first federal government plan ice becher tax
2023-09-23 00:00:00,Sachsen-MP tritt wegen AfD aus Wirtschaftsverband aus,bild,,,,,,,,-0.6389759182929993,,,,,,,,,,,,,,-0.3182,sachsenmp resigns economic union due afd
2023-09-23 00:00:00,Ex-AfD-Landesvorstand zu Haftstrafe verurteilt,bild,,,,,,,,0.0,,,,,,,,,,,,,,-0.5267,former afd council sentenced prison
2023-09-23 00:00:00,Habeck sieht Belastungsgrenze vieler Kommunen erreicht,bild,,,,,,,,,,,,,,0.0,,,,,,,,-0.3612,habeck see burden limit many municipality reached
2023-09-24 00:00:00,Jeder Mediziner soll Abtreibungen durchführen können,bild,,,,,,,,,,,,,,,,,,,,,,0.0,every doctor abortion
2023-09-24 00:00:00,Der kuriose Wahlkampf der CSU,bild,,,,,,,,,,,,,,,,,,,,,,0.3182,curious election campaign
2023-09-24 00:00:00,Solarzellen-Ziel geschafft!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,solar cell goal achieved
2023-09-24 00:00:00,Gehört Habeck ins Goldene Buch?,bild,,,,,,,,,,,,,,0.0,,,,,,,,0.0,habeck belonged golden book
2023-09-24 00:00:00,Holt sich die AfD heute das nächste Rathaus?,bild,,,,,,,,0.0,,,,,,,,,,,,,,0.0,afd hold next council today
2023-09-24 00:00:00,Wir brauchen Migranten-Grenze an Schulen,bild,,,,,,,0.0,,,,,,,,,,,,,,,0.0,need migration limit school
2023-09-24 00:00:00,So müsste Deutschland die Migrations-Krise regeln,bild,,,,,,,,,,,,,,,,,,,,,,-0.3612,germany resolve migration crisis
2023-09-24 00:00:00,FDP will Noten-Pflicht an allen Schulen,bild,,,,,,,0.0,,,,,,,,,,,0.0,,,,0.0772,fdp want note obligation school
2023-09-24 00:00:00,AfD und Kirche? „Passt für mich nicht zusammen“,bild,,,,,,,,0.0,,,,,,,,,,,,,,-0.2755,afd church doesnt fit together
2023-09-24 00:00:00,Klima-Kleber scheitern mit Farbattacke auf Marathon,bild,,,,-0.6145758628845215,,,,,,,,,,,,,,,,,,-0.765,climate club fail color attack marathon
2023-09-24 00:00:00,„Kämpfe für ein Asylsystem mit Ordnung“,bild,,,,,,,,,,,,,,,,,,,,,,-0.3182,struggle asylum system order
2023-09-24 00:00:00,Bis 2025 eine Million Wohnungen zu wenig!,bild,,,,,,,,,,,,,,,,,,,,,,0.0,million house little
2023-09-24 00:00:00,"BILD erklärt, was Gauck mit dem „Undenkbaren“ meint",bild,,,,,,,,,,,,,,,,,,,,,,0.0,image explains gauck meet unimaginable
2023-09-24 00:00:00,Steckt die SPD beim Thema Asyl den Kopf in den Sand?,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,spd put head sand issue asylum
2023-09-25 00:00:00,Jetzt amtlich! Für Singles nur noch kleine Wohnungen,bild,,,,,,,,,,,,,,,,,,,,,,0.0,single small apartment
2023-09-25 00:00:00,Köpping will SPD wieder zweistellig machen!,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0772,buying want make spd twice
2023-09-25 00:00:00,"Wie soll das gehen, Frau Faeser, wir sind schon jetzt am Limit!",bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,mr faeser already limit
2023-09-25 00:00:00,"Alle reden über die Asylkrise, nur die Berliner SPD nicht",bild,0.0,,,,,,,,,,,,,,,,,,,,,-0.6249,everyone talk asylum crisis berliner spd
2023-09-25 00:00:00,Wirtschaft im Freistaat trotzt Rezession,bild,,,,,,,,,,,,,,,,,,,,,,0.128,economy free state stand recession
2023-09-25 00:00:00,Wo bleibt der Wohnungs-WUMMS?,bild,,,,,,,,,,,,,,,,,,,,0.0,,0.0,housing wumms
2023-09-25 00:00:00,Asylrecht ändern? Daran kommt man nicht vorbei,bild,,,,,,,,,,,,,,,,,,,,,,0.0,asylum law changing
2023-09-26 00:00:00,SPD plant neuen Mindestlohn-Knaller,bild,0.0,,,,,,,,,,,,,,,,,,,,,0.0,spd plan new minimum wage channel
2023-09-26 00:00:00,Ampel sabotiert die EU-Asylreform,bild,,,,,,,,,,,,,,,,,0.0,,,,,-0.5267,ampel sabotage eu asylum reform
2023-09-26 00:00:00,Jetzt sollen Richter Thüringer Steuersenkung stoppen,bild,,,,,,,,,,,,,,,,,,,-0.6020077466964722,,,-0.296,judge thringer stop tax reduction
2023-09-26 00:00:00,Neue Bundeswehr-Funkgeräte passen nicht in Fahrzeuge,bild,,0.0,,,,,,,,,,,,,,,,,,,,0.3612,new bundeswehr funk device fit vehicle
